ElbowLeftX,ElbowLeftY,ElbowLeftZ,HandLeftX,HandLeftY,HandLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,HandRightX,HandRightY,HandRightZ,SpineShoulderX,SpineShoulder,SpineShoulderZ,SpineMidX,SpineMidY,SpineMidZ
0.470513731,0.344921887,-0.531121075,0.5706532,0.232850447,-0.557190955,0.611739278,0.599025786,-0.067057714,0.594354033,0.745625317,-0.179418936,0.501082987,0.425718129,-0.154689465,0.498529054,0.599273026,-0.07724044
0.467537105,0.350098968,-0.520477474,0.576063514,0.238487586,-0.560167372,0.611379266,0.597407162,-0.079036891,0.594386876,0.744953394,-0.176513791,0.500339419,0.424582258,-0.161314964,0.497961909,0.597389244,-0.080546848
0.467718989,0.349372238,-0.496660084,0.577845812,0.241854087,-0.539955854,0.610952139,0.597444117,-0.07357841,0.594401538,0.744921565,-0.18107903,0.500731334,0.42468296,-0.1529851,0.497885942,0.597242571,-0.076381257
0.468486607,0.350586295,-0.493567288,0.581329644,0.244813889,-0.546012819,0.610716999,0.597435057,-0.081443779,0.594410777,0.7449525,-0.194133312,0.501149356,0.424203083,-0.153222576,0.497986548,0.596736468,-0.076499273
0.468884796,0.350580424,-0.509876728,0.58302778,0.246514827,-0.57891643,0.610361457,0.597470164,-0.085630901,0.594413161,0.744985342,-0.189596653,0.501691371,0.423679069,-0.168887675,0.498253219,0.596148081,-0.084333323
0.46914506,0.350246787,-0.510464013,0.581751406,0.247652635,-0.570320189,0.609883666,0.597700655,-0.090686873,0.594260395,0.745138884,-0.208301932,0.502114683,0.423558563,-0.166886851,0.498477422,0.596166432,-0.083336212
0.470032156,0.348880827,-0.509222686,0.581441879,0.248670265,-0.565691352,0.609707117,0.597729683,-0.106493637,0.594148338,0.745443404,-0.227435306,0.502108887,0.423760727,-0.177734006,0.498517148,0.596356444,-0.088757509
0.469065845,0.350282997,-0.506102324,0.580282271,0.250651866,-0.564359546,0.609633565,0.59775275,-0.093142383,0.594128191,0.745450437,-0.208350182,0.502170101,0.423673838,-0.171743266,0.498540476,0.596420959,-0.085763404
0.467983574,0.351983517,-0.519205391,0.579171777,0.252023309,-0.577510774,0.60952878,0.597317457,-0.119073138,0.594180167,0.74543488,-0.229329944,0.50226751,0.423644289,-0.192775656,0.498604909,0.596136846,-0.096287444
0.467614979,0.351861954,-0.51783973,0.5788728,0.252546161,-0.58106792,0.609511673,0.596313834,-0.115342818,0.594197273,0.745280981,-0.230635211,0.502504751,0.423548549,-0.191361155,0.498736382,0.595600918,-0.09558001
