ElbowLeftX,ElbowLeftY,ElbowLeftZ,HandLeftX,HandLeftY,HandLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,HandRightX,HandRightY,HandRightZ,SpineShoulderX,SpineShoulder,SpineShoulderZ,SpineMidX,SpineMidY,SpineMidZ
0.375191897,0.587705374,-0.152354985,0.420960665,0.539866328,-0.456294924,0.632718384,0.582097054,-0.078080088,0.589852631,0.496685416,-0.360796273,0.500294238,0.450952008,0.053925253,0.500799201,0.610271133,0.027101691
0.374527454,0.587971866,-0.138903484,0.423596561,0.534411788,-0.408640951,0.634599328,0.578252554,-0.062475272,0.590589702,0.47862193,-0.326825261,0.50024271,0.450775713,0.069005854,0.500800118,0.610242426,0.03464415
0.374689281,0.587984025,-0.150644735,0.428465605,0.527581871,-0.403722763,0.637017906,0.57345736,-0.055774689,0.591082335,0.465356827,-0.310243487,0.500545517,0.451178938,0.069117015,0.50095652,0.610588774,0.034705716
0.374793589,0.587948143,-0.145163253,0.430492163,0.526652753,-0.404963106,0.640952051,0.569920242,-0.068100676,0.591386676,0.462133467,-0.309705555,0.501249686,0.451100379,0.065932384,0.501321338,0.610471234,0.033111353
0.374803245,0.58792156,-0.130302757,0.429380655,0.527960539,-0.398244292,0.6450845,0.565496564,-0.080108628,0.591442347,0.456396997,-0.319792092,0.502009094,0.449672043,0.066320965,0.501707315,0.609756455,0.033309962
0.374617159,0.587466836,-0.140335947,0.409867525,0.532204211,-0.48845464,0.651226878,0.547576129,-0.154181436,0.612525582,0.439456493,-0.444248527,0.502387911,0.446282789,0.043656925,0.501999281,0.608108737,0.021966652
0.374869883,0.584163368,-0.131400362,0.391053945,0.532304525,-0.479808152,0.656250894,0.532197297,-0.226248577,0.625282884,0.422187299,-0.5377599,0.502580181,0.445759952,0.010079558,0.502121143,0.608178973,0.005210409
0.376325846,0.5666309,-0.189629018,0.368873775,0.521378577,-0.571273386,0.664439499,0.509329259,-0.211293146,0.6447016,0.380678743,-0.515249908,0.502604604,0.445626944,0.001613361,0.502131954,0.608547971,0.00097883
0.377598464,0.563416481,-0.067821428,0.353151083,0.529143095,-0.303981811,0.669036925,0.492917985,-0.267804176,0.656977892,0.359022915,-0.613813341,0.502720967,0.445536286,-0.019162633,0.502230875,0.608650088,-0.009393649
0.379079759,0.563092351,-0.084717125,0.319916934,0.537016273,-0.361577928,0.672068655,0.469440728,-0.199378714,0.687123239,0.348420531,-0.501868367,0.503245816,0.445301741,-0.019454597,0.502719887,0.608265117,-0.009540417
0.376997828,0.564148307,0.139923736,0.293772161,0.553514838,0.048808161,0.675412953,0.456448108,-0.178036585,0.695788562,0.330329418,-0.492148459,0.503991872,0.445701346,0.001772864,0.503383204,0.60851901,0.001087884
0.374215364,0.565224707,0.116352379,0.284074008,0.568310022,0.030976329,0.674839854,0.444623888,-0.167249694,0.704984546,0.310919434,-0.473508924,0.504787505,0.445521101,0.001341257,0.503796481,0.608170353,0.000867519
0.371274054,0.565342665,0.046355348,0.27518779,0.582320631,-0.087532379,0.67909199,0.408709258,-0.159814313,0.721471488,0.272096634,-0.441807032,0.505634248,0.443711773,-0.020762403,0.504220262,0.605929084,-0.010196808
0.361405313,0.564952493,-0.162565768,0.268241793,0.599015296,-0.454007387,0.677414656,0.385561526,-0.124663673,0.739252806,0.253873408,-0.338626206,0.505687937,0.440039501,-0.059896668,0.504481204,0.60278105,-0.029812661
0.354963839,0.563206077,-0.139369383,0.264313757,0.605491579,-0.365214318,0.675641894,0.371393651,-0.092062071,0.745837092,0.24996303,-0.275730789,0.505638078,0.438616171,-0.081214456,0.504938275,0.600644939,-0.040497117
0.35048753,0.560656846,-0.304298401,0.264849842,0.612302363,-0.667615116,0.674403846,0.356312126,-0.086636648,0.753012598,0.239194915,-0.252897739,0.505274564,0.436711013,-0.111335382,0.504904285,0.598757923,-0.05560431
0.34946391,0.559667587,-0.35364005,0.266604841,0.615286529,-0.744335651,0.673594713,0.349506974,-0.09863393,0.757965267,0.237028882,-0.275041163,0.504788131,0.434848532,-0.144411501,0.504700892,0.597365461,-0.072147667
0.35054329,0.559426188,-0.412225723,0.270703942,0.61696887,-0.837226391,0.671449184,0.348405004,-0.113391355,0.75882256,0.242017329,-0.275739968,0.504370883,0.433591589,-0.168764442,0.504579671,0.596621998,-0.084332799
0.352190435,0.55779922,-0.474611819,0.27613771,0.618864715,-0.915866375,0.671115279,0.348110825,-0.114049926,0.760750592,0.240138546,-0.247144103,0.504266247,0.431766465,-0.192804128,0.504538223,0.595221914,-0.096367391
0.353080541,0.556437731,-0.438425481,0.277858287,0.624199092,-0.864349544,0.671438098,0.34909305,-0.093612067,0.761606157,0.240969047,-0.200971693,0.504134238,0.431204215,-0.167126041,0.504581757,0.594962291,-0.083525359
