ElbowLeftX,ElbowLeftY,ElbowLeftZ,HandLeftX,HandLeftY,HandLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,HandRightX,HandRightY,HandRightZ,SpineShoulderX,SpineShoulder,SpineShoulderZ,SpineMidX,SpineMidY,SpineMidZ
0.439087778,0.589592278,0.012723422,0.441745102,0.742939174,-0.19209674,0.715199471,0.575394273,-0.025938755,0.684769988,0.666731536,-0.309311956,0.561752304,0.422535866,-0.030720851,0.561159708,0.611087561,-0.01507726
0.439114243,0.590102136,0.017798191,0.441866636,0.743457079,-0.186719015,0.714903593,0.575673401,-0.010015966,0.68821156,0.686949551,-0.25808695,0.562103406,0.423517078,-0.030162662,0.561394997,0.612301156,-0.014787842
0.439000428,0.590701699,0.013534518,0.441850007,0.744029343,-0.189630657,0.710897028,0.577318966,0.028603151,0.689392686,0.709209383,-0.17980276,0.562210739,0.424087554,-0.031204551,0.561465144,0.613611788,-0.01533894
0.439006418,0.590915918,-0.007088224,0.441844076,0.744553447,-0.218082502,0.705915868,0.578752816,0.065917626,0.689471602,0.716914773,-0.11466901,0.56219849,0.424121022,-0.025470734,0.561493009,0.614051148,-0.012533793
0.439006269,0.591377139,-0.013898152,0.441853374,0.744850278,-0.224233061,0.70235467,0.580653906,0.082240127,0.689587831,0.722193897,-0.085133746,0.562107205,0.424120799,-0.01818369,0.561586365,0.614392899,-0.00892082
0.438995749,0.591851652,-0.025792852,0.441654444,0.744852602,-0.238881618,0.698196769,0.583833516,0.10204035,0.689366162,0.737348557,-0.031579696,0.56195122,0.424150735,-0.008054737,0.561630592,0.614489689,-0.00387411
0.439028919,0.592542648,-0.044930317,0.441634595,0.745038569,-0.261290193,0.694836199,0.586738944,0.09664534,0.688961208,0.742142439,-0.035659626,0.561785921,0.424147233,-0.009674081,0.561668061,0.614610396,-0.00469495
0.439039558,0.592540145,-0.051384427,0.44150877,0.745042205,-0.27412346,0.693383396,0.589519143,0.092154235,0.688722253,0.744475722,-0.039273504,0.561784357,0.424282163,-0.011179136,0.561751023,0.61469537,-0.005451795
0.439130127,0.592790604,-0.068306744,0.441502333,0.745137393,-0.298661083,0.692888081,0.590963364,0.082801871,0.688544512,0.745894313,-0.054644905,0.561824635,0.42429252,-0.015718942,0.561778881,0.614789478,-0.007722761
0.439199865,0.592809021,-0.068679288,0.441504568,0.745175004,-0.300961286,0.692521751,0.59152621,0.083484553,0.688497663,0.745812297,-0.054309107,0.561807364,0.424286231,-0.017726177,0.561825916,0.614752464,-0.00872709
0.439210325,0.592814803,-0.063850924,0.441545784,0.745280385,-0.294879049,0.692402482,0.591988266,0.087653913,0.688459277,0.746181846,-0.049975075,0.561800629,0.424282238,-0.018293253,0.561860904,0.614861466,-0.009012088
0.439216524,0.592828453,-0.052770369,0.441543341,0.745414555,-0.260520041,0.692316473,0.591934979,0.096724436,0.688325047,0.744187593,-0.028043533,0.561761081,0.424290955,-0.015379307,0.56192565,0.614900649,-0.007555049
0.439274222,0.592912436,-0.052338172,0.441582382,0.74573344,-0.254552722,0.692347407,0.591819108,0.099518411,0.688273966,0.743036985,-0.028356412,0.561697856,0.424216464,-0.014600184,0.561887465,0.61487069,-0.007163459
