ElbowLeftX,ElbowLeftY,ElbowLeftZ,HandLeftX,HandLeftY,HandLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,HandRightX,HandRightY,HandRightZ,SpineShoulderX,SpineShoulder,SpineShoulderZ,SpineMidX,SpineMidY,SpineMidZ
0.323652923,0.500016034,-0.261113733,0.321456492,0.356618822,-0.644384265,0.612009227,0.605877042,-0.012339328,0.599319637,0.747151732,-0.111777186,0.500979096,0.437493742,-0.066896452,0.498357818,0.60835965,-0.033375639
0.317465603,0.482619375,-0.260930866,0.311764359,0.339687824,-0.641343117,0.612143159,0.605882406,-0.039141666,0.599025309,0.747193277,-0.166138366,0.500136718,0.437407747,-0.076279627,0.497943334,0.608469464,-0.038073545
0.31573832,0.471678048,-0.26492247,0.301537752,0.327520967,-0.643612921,0.612152159,0.605889201,-0.073466897,0.598363757,0.747104347,-0.211232811,0.498923004,0.437830791,-0.09258699,0.497283615,0.609085567,-0.046230568
0.305762529,0.447879016,-0.268718451,0.279672474,0.310665637,-0.643868566,0.612447023,0.60366565,-0.08904539,0.597909987,0.746878088,-0.237697601,0.497989506,0.437582225,-0.100602604,0.496800274,0.609443486,-0.050232498
0.303183079,0.439211369,-0.279444396,0.269517422,0.300484717,-0.643105447,0.612839699,0.602887988,-0.104958534,0.597307503,0.746873677,-0.253290176,0.497176364,0.437601089,-0.120445494,0.496380366,0.610131785,-0.060156254
0.301338971,0.425674349,-0.266300857,0.254353136,0.281749755,-0.601174176,0.612891197,0.599869967,-0.106497981,0.596683383,0.746838629,-0.251846284,0.495932847,0.437151536,-0.113838967,0.49563396,0.610408075,-0.056845212
0.303810358,0.407965481,-0.219272941,0.242482588,0.272860169,-0.519435406,0.612803102,0.598536611,-0.125823721,0.595733762,0.746834934,-0.275035352,0.494560972,0.435200095,-0.113821916,0.494761162,0.609373614,-0.05684078
0.304427028,0.393385351,-0.144520625,0.235491484,0.268497765,-0.397990108,0.612821996,0.596768677,-0.118937768,0.595526576,0.746751964,-0.276218653,0.49300839,0.433251962,-0.100415438,0.493879788,0.60805247,-0.050130991
0.305939823,0.37453717,-0.086943731,0.220942929,0.263670921,-0.270518988,0.61282146,0.594578803,-0.122234069,0.595501602,0.746480823,-0.293472439,0.492275745,0.43012403,-0.105871409,0.493334837,0.605276592,-0.05285177
0.307055712,0.364898711,-0.041631285,0.215663463,0.260407418,-0.178980872,0.612681806,0.59434402,-0.127116993,0.595331013,0.746219039,-0.30335027,0.492045328,0.428855374,-0.106284082,0.492649771,0.603845023,-0.053058443
0.30786854,0.355330199,0.019250605,0.209026307,0.257026881,-0.076897487,0.612292767,0.594385028,-0.125950903,0.595171154,0.746229172,-0.293756783,0.491974011,0.427313015,-0.09263045,0.492363676,0.602926485,-0.046233384
0.308430374,0.351768345,0.034321658,0.208256915,0.25447455,-0.055092745,0.611953855,0.594483316,-0.12692377,0.594650149,0.746319354,-0.29393661,0.492023483,0.426532909,-0.087156815,0.492204502,0.602273248,-0.0434973
0.308824539,0.352515548,0.017639386,0.208920866,0.255291253,-0.077679798,0.61165601,0.594497383,-0.156275883,0.593854129,0.746421576,-0.330289066,0.492016315,0.426523775,-0.099994102,0.491801038,0.602217525,-0.049917821
0.309062421,0.354368865,0.01976314,0.209049776,0.256311357,-0.074578926,0.611401796,0.594222605,-0.146764845,0.593653977,0.746429682,-0.322356522,0.491918162,0.426547155,-0.098785877,0.491479941,0.602221809,-0.0493143
0.309248507,0.358336061,0.016147267,0.208574936,0.259963393,-0.066808902,0.61111027,0.593876839,-0.157279789,0.593245685,0.746431768,-0.337908894,0.49184455,0.426632538,-0.108272962,0.491125405,0.602349497,-0.054058847
0.309312075,0.359096915,0.006154404,0.209092647,0.262089789,-0.086169153,0.610917568,0.593050063,-0.152626544,0.593219519,0.74581331,-0.333016336,0.49176532,0.426675007,-0.112549834,0.491003543,0.602285452,-0.056202414
0.309486568,0.360556781,-0.003489792,0.210751265,0.263510168,-0.090276182,0.610662818,0.592705667,-0.15481481,0.593042612,0.745758414,-0.33477518,0.491709977,0.42673558,-0.123475194,0.49087245,0.602304935,-0.061666762
0.309597582,0.361034125,0.012699669,0.210918993,0.264429688,-0.068305574,0.610513806,0.592410803,-0.150059059,0.592833638,0.745613694,-0.328678071,0.491578504,0.42674607,-0.119897217,0.490681998,0.602316007,-0.059878444
0.308837116,0.360864699,-0.001493038,0.209288985,0.264523417,-0.102590069,0.610224843,0.591886401,-0.151713833,0.592793703,0.745298445,-0.333327442,0.491169631,0.426647961,-0.121374954,0.490450256,0.602176681,-0.060617363
0.308159173,0.360703826,-0.009612629,0.20873566,0.264817268,-0.121800601,0.609840214,0.591844857,-0.153232396,0.592559457,0.745099247,-0.336695433,0.490658894,0.426592827,-0.130798273,0.490156956,0.602016345,-0.065329677
