HandLeftX,HandLeftY,HandLeftZ,HandRightX,HandRightY,HandRightZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,hipLeftX,hipLeftY,hipLeftZ,hipRightX,hipRightY,hipRightZ
0.342483282,0.719949186,-0.11500223,0.575378835,0.730728447,-0.067475855,0.370295286,0.398863435,-0.113658093,0.547434866,0.40415135,-0.119334921,0.399548978,0.745809019,-0.001132361,0.512746692,0.743561506,0.001402114
0.342133194,0.718820512,-0.14697051,0.576650977,0.729086578,-0.025738919,0.370977789,0.397193879,-0.030825209,0.547570169,0.403167158,-0.049636248,0.399233907,0.762068331,-0.000400428,0.513026237,0.756001711,0.000734255
0.34208104,0.715485692,-0.198821992,0.578353047,0.725647986,-0.030752283,0.371292204,0.395876795,-0.057525486,0.547446609,0.402006924,-0.05084613,0.398862392,0.766047895,-0.002377541,0.513062716,0.760665476,0.0028574
0.342123926,0.714922369,-0.214799851,0.579167485,0.724853575,-0.01341317,0.371770233,0.395208269,-0.068998151,0.547464669,0.401527137,-0.029247478,0.398844182,0.771187544,-0.009454432,0.51348114,0.765100777,0.010020474
0.342124015,0.714261889,-0.213204622,0.580247343,0.724740446,-0.018189622,0.372166455,0.39474535,-0.073311314,0.547626197,0.401345909,-0.030476844,0.398846209,0.774216354,-0.011794585,0.513894677,0.768841088,0.012357078
0.341990471,0.713819265,-0.237287208,0.580377162,0.724098861,-0.011282669,0.372255176,0.394022971,-0.073702097,0.547684848,0.401163727,-0.015704265,0.398820311,0.776053846,-0.014490587,0.51429975,0.770648539,0.015049909
0.341987103,0.71384877,-0.23663792,0.580345154,0.72279489,0.004935069,0.372242689,0.393878907,-0.068607196,0.547740281,0.401164323,-0.017672058,0.398820192,0.776765049,-0.01509429,0.514747202,0.771247029,0.015650086
0.341961503,0.713707268,-0.178327292,0.580231428,0.72195524,0.006875633,0.372387797,0.393698335,-0.060892541,0.547767162,0.401119709,-0.022827175,0.39884612,0.776456654,-0.014842151,0.515417159,0.771605909,0.015361348
0.341921508,0.713724136,-0.18149823,0.580215394,0.721214712,0.007585214,0.372423202,0.393410325,-0.062069394,0.547777295,0.400939256,-0.027631799,0.398768246,0.776403546,-0.014548493,0.51586318,0.771535635,0.015053093
0.34179002,0.713370621,-0.182632312,0.580203056,0.721270561,-0.000181032,0.372426748,0.392930716,-0.063620105,0.54778266,0.400780886,-0.031467997,0.398662657,0.776437879,-0.014238363,0.516096532,0.771540523,0.014735443
0.341768682,0.713287473,-0.164929241,0.580189943,0.721308827,-0.002268114,0.372459412,0.392476499,-0.063128546,0.547783673,0.400710136,-0.033489101,0.398632616,0.776673615,-0.014004958,0.516371727,0.771873593,0.014498122
0.341589332,0.713286638,-0.139961377,0.580132365,0.721452415,0.015777167,0.372479379,0.392075092,-0.064613476,0.547782242,0.400486887,-0.030797401,0.398429364,0.776662648,-0.015069042,0.516414821,0.771897137,0.015498069
0.341405451,0.713190079,-0.148793831,0.580112159,0.721817434,0.019198768,0.372496754,0.391678929,-0.06556268,0.547762394,0.400325686,-0.026647221,0.398180932,0.776816428,-0.016027797,0.516391456,0.772373796,0.01645783
