HandLeftX,HandLeftY,HandLeftZ,HandRightX,HandRightY,HandRightZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,hipLeftX,hipLeftY,hipLeftZhipRightX,hipRightY,hipRightZ
0.3097371459007263,0.7356855273246765,-0.11424924433231354,0.5943633913993835,0.7510585784912109,0.028156206011772156,0.3167535364627838,0.3534000515937805,-0.04754624143242836,0.5455478429794312,0.3618784546852112,-0.013119136914610863,0.35088011622428894,0.8275697231292725,-0.006469626910984516,0.5034014582633972,0.8327574133872986,0.0070416866801679134
0.314993679523468,0.7339214086532593,-0.14371638000011444,0.5950452089309692,0.7466614842414856,0.047508448362350464,0.32572850584983826,0.3597251772880554,-0.03984764218330383,0.5472859740257263,0.3644603490829468,-0.01993025839328766,0.35612303018569946,0.822022557258606,-0.00672825938090682,0.5037400126457214,0.8277736306190491,0.007352775894105434
0.3197253346443176,0.7327597141265869,0.02894369140267372,0.5953195691108704,0.7470892667770386,0.06974279135465622,0.3389476239681244,0.3648976981639862,-0.027168044820427895,0.5496879816055298,0.3686002492904663,-0.025223616510629654,0.3638654947280884,0.8232881426811218,-0.005630462896078825,0.5088324546813965,0.827562689781189,0.006254743784666061
0.3269633650779724,0.7328574061393738,0.08835060894489288,0.5956303477287292,0.7443628907203674,0.05474304407835007,0.3473622500896454,0.37017589807510376,-0.008863672614097595,0.5529113411903381,0.37404754757881165,-0.020351918414235115,0.37137752771377563,0.8244660496711731,-0.005049127619713545,0.5139897465705872,0.8285528421401978,0.005669956095516682
0.33857160806655884,0.7349172830581665,0.05173277109861374,0.5958266258239746,0.7436778545379639,-0.01221298985183239,0.35934343934059143,0.377006471157074,-0.01380485761910677,0.558711051940918,0.38412582874298096,-0.033980462700128555,0.3815644085407257,0.8160651326179504,-0.004461757373064756,0.5186612606048584,0.8188703656196594,0.005080762784928083
0.345623254776001,0.736314058303833,0.16052429378032684,0.5970584154129028,0.7430627942085266,0.05585680529475212,0.3664322793483734,0.37974101305007935,-0.022413818165659904,0.5684064030647278,0.39311009645462036,-0.06161634251475334,0.3899206519126892,0.808536946773529,-0.004024062771350145,0.523859977722168,0.813140869140625,0.004652389325201511
0.3499845266342163,0.7365967035293579,0.13414236903190613,0.6000608205795288,0.7302559018135071,0.04686729237437248,0.3700898587703705,0.379102885723114,-0.017604559659957886,0.570970892906189,0.392476350069046,-0.0562010295689106,0.39306071400642395,0.8036186695098877,-0.0037068824749439955,0.5270547866821289,0.8090503215789795,0.004343039821833372
0.3519012928009033,0.7324411273002625,0.12182927131652832,0.6023811101913452,0.7293097376823425,0.03500434011220932,0.37307724356651306,0.37920188903808594,-0.0035419627092778683,0.5723289847373962,0.3923586308956146,-0.03733833134174347,0.39436256885528564,0.7963259816169739,-0.00358400191180408,0.5280565619468689,0.8038733601570129,0.004275168292224407
0.3521522879600525,0.7290700078010559,0.13030867278575897,0.6044459939002991,0.7296143770217896,0.04854101687669754,0.3763624429702759,0.3790118992328644,-0.0023811154533177614,0.5731528997421265,0.3914366364479065,-0.03608506917953491,0.3951821029186249,0.7886019945144653,-0.0034188609570264816,0.5286271572113037,0.7968891263008118,0.004117247648537159
0.354286253452301,0.7260057926177979,0.028646286576986313,0.6067858934402466,0.7268578410148621,-0.009047450497746468,0.3767608404159546,0.3786763846874237,0.010232245549559593,0.5731059908866882,0.390708327293396,-0.019581260159611702,0.39668095111846924,0.7774062752723694,-0.0036581922322511673,0.5283130407333374,0.7839455008506775,0.00443024467676878
0.354187935590744,0.7208560109138489,-0.09010421484708786,0.6090542078018188,0.7236210107803345,0.004962519742548466,0.3772425353527069,0.37845057249069214,0.01025461032986641,0.5728321671485901,0.39019814133644104,-0.0055191959254443645,0.39864006638526917,0.7726774215698242,-0.004685441497713327,0.5283257961273193,0.7783434391021729,0.005521697457879782
0.3538408577442169,0.7206534743309021,0.05729225277900696,0.6096431016921997,0.7253305315971375,0.11884007602930069,0.3770390450954437,0.38186177611351013,-0.0240135807543993,0.5727733373641968,0.39265862107276917,-0.01615387573838234,0.3991885483264923,0.7776849269866943,-0.005245647393167019,0.5281988978385925,0.7822608351707458,0.006080267950892448
0.3535918891429901,0.7211288809776306,0.08166027814149857,0.60971999168396,0.726189911365509,0.11027926206588745,0.3781382739543915,0.38366594910621643,-0.02955647185444832,0.5726600289344788,0.3931559920310974,-0.018024660646915436,0.3993171453475952,0.7808647155761719,-0.005213079042732716,0.5281209945678711,0.7840852737426758,0.006043288856744766
0.3531501293182373,0.7213473916053772,0.11936448514461517,0.609815239906311,0.7264512181282043,0.18179766833782196,0.37773677706718445,0.3838535249233246,-0.045902226120233536,0.5725609660148621,0.39361804723739624,-0.018934626132249832,0.4001505374908447,0.7828218936920166,-0.00553984334692359,0.5275774002075195,0.7863024473190308,0.006350355688482523
0.3525598645210266,0.7237719893455505,0.1344466358423233,0.6089452505111694,0.726949155330658,0.23850300908088684,0.37708526849746704,0.38777926564216614,-0.0034730981569737196,0.567388117313385,0.3966940641403198,0.012657331302762032,0.40069636702537537,0.7830009460449219,-0.006119073368608952,0.5258731245994568,0.7881739735603333,0.0068116746842861176
0.35053640604019165,0.7243364453315735,0.1134815663099289,0.6022037267684937,0.7214033007621765,0.286385178565979,0.37667813897132874,0.3904975354671478,0.022389642894268036,0.5569359064102173,0.40104272961616516,0.0419035330414772,0.4002569317817688,0.7822568416595459,-0.006500461138784885,0.5214762687683105,0.7886629104614258,0.007138144224882126
0.3450828194618225,0.719724714756012,0.15565524995326996,0.5943745374679565,0.7197034358978271,0.3364933133125305,0.3765496611595154,0.39000335335731506,0.026630405336618423,0.5525116324424744,0.40359148383140564,0.04171893373131752,0.3985670208930969,0.7825215458869934,-0.007194007281213999,0.5154102444648743,0.7896369099617004,0.0077803293243050575
0.3390180468559265,0.7145148515701294,0.13177894055843353,0.5829720497131348,0.7200336456298828,0.3383112847805023,0.3739919066429138,0.3908543586730957,0.03358008712530136,0.5436331033706665,0.40559929609298706,0.061865001916885376,0.3949190378189087,0.7819885015487671,-0.007656158413738012,0.5092484951019287,0.7886884808540344,0.008191358298063278
0.3353571593761444,0.7142112255096436,0.09087598323822021,0.5759106278419495,0.7115906476974487,0.268964946269989,0.37148401141166687,0.3924722969532013,0.025553207844495773,0.5366705656051636,0.4072241485118866,0.05390371009707451,0.3921355903148651,0.7793327569961548,-0.008185663260519505,0.5047736167907715,0.7840957641601562,0.008712775073945522
0.33119091391563416,0.7126936316490173,0.09122633934020996,0.56838458776474,0.7058948278427124,0.2682492434978485,0.3692609965801239,0.3925480544567108,0.02697836421430111,0.5332423448562622,0.4074077010154724,0.053616899996995926,0.390104204416275,0.7792986035346985,-0.008200188167393208,0.5021275281906128,0.7828328609466553,0.008722314611077309
0.3259667158126831,0.7085073590278625,0.03938164934515953,0.5636324882507324,0.7063214182853699,0.17050892114639282,0.3673529028892517,0.3923491835594177,0.03909324109554291,0.5315747261047363,0.4072580933570862,0.05335502699017525,0.3858180642127991,0.7768323421478271,-0.008176341652870178,0.4973011016845703,0.77887362241745,0.008696685545146465
0.32389843463897705,0.7085875272750854,0.05411471053957939,0.5602085590362549,0.7059957385063171,0.20952384173870087,0.36620578169822693,0.39339497685432434,0.040925148874521255,0.5292395353317261,0.40702229738235474,0.05138419196009636,0.3844861388206482,0.77411288022995,-0.008084258064627647,0.49767762422561646,0.7749057412147522,0.008591581135988235
0.3168819546699524,0.7084951996803284,0.08373135328292847,0.5594046711921692,0.7031469941139221,0.2398098260164261,0.36631515622138977,0.3935079574584961,0.06265561282634735,0.5285544395446777,0.4069221615791321,0.0644102543592453,0.38373321294784546,0.7733707427978516,-0.008073429577052593,0.4983992576599121,0.7729862332344055,0.008574400097131729
0.312417596578598,0.7077928185462952,0.07607929408550262,0.5599371790885925,0.703350841999054,0.2311471402645111,0.3667254149913788,0.39364609122276306,0.058899521827697754,0.529327392578125,0.4070792496204376,0.06426733732223511,0.383894145488739,0.773028552532196,-0.008082606829702854,0.49881142377853394,0.7728199362754822,0.00858276803046465
0.3098393380641937,0.7077422738075256,0.0832119733095169,0.5594753623008728,0.7012824416160583,0.131367489695549,0.36787092685699463,0.3953913152217865,0.05285058543086052,0.5305205583572388,0.40932294726371765,0.045440204441547394,0.38420698046684265,0.772282063961029,-0.008085610345005989,0.4992403984069824,0.7724819183349609,0.008592633530497551
0.31217509508132935,0.7053943872451782,-0.00800574105232954,0.5602582097053528,0.7015246152877808,0.08896993845701218,0.37023404240608215,0.3990592658519745,0.0155925452709198,0.5321529507637024,0.4094802737236023,0.024582616984844208,0.3862510323524475,0.7725043892860413,-0.008437329903244972,0.5015113949775696,0.7730449438095093,0.008967026136815548
0.3132481873035431,0.7041692137718201,0.016651051118969917,0.5614029169082642,0.7063353657722473,0.12644992768764496,0.37363874912261963,0.40025192499160767,0.016189806163311005,0.5370054841041565,0.4101853370666504,0.03176037594676018,0.38861727714538574,0.7739781141281128,-0.009904233738780022,0.5056683421134949,0.7757355570793152,0.010465020313858986
0.3218313157558441,0.7010207772254944,0.03096466138958931,0.5678809881210327,0.7051101922988892,0.08777900040149689,0.3797830641269684,0.4007173478603363,0.01679747924208641,0.5476972460746765,0.41041162610054016,0.026027236133813858,0.39679601788520813,0.7724415063858032,-0.010040965862572193,0.5150206685066223,0.7752244472503662,0.010587526485323906
0.3310955762863159,0.7002890110015869,-0.015112792141735554,0.574401319026947,0.702625036239624,0.07829684764146805,0.38486894965171814,0.4010426104068756,0.04576193913817406,0.5551119446754456,0.409900963306427,0.026495376601815224,0.4040285050868988,0.7723850011825562,-0.011707281693816185,0.5224547982215881,0.7753785252571106,0.012207104824483395
0.3419540822505951,0.70146644115448,0.0021242452785372734,0.5834173560142517,0.7021737694740295,0.03847175091505051,0.38985511660575867,0.4022377133369446,0.04711686819791794,0.5624216794967651,0.40951937437057495,0.02585490047931671,0.4111737608909607,0.7724485993385315,-0.011646773666143417,0.5314532518386841,0.7765697836875916,0.012177208438515663
0.35081741213798523,0.7028399109840393,-0.02117018960416317,0.5972533226013184,0.7020298838615417,-0.003366295713931322,0.398692786693573,0.4049648642539978,0.03206406161189079,0.5705536007881165,0.408761203289032,-0.013719886541366577,0.4196097254753113,0.772361695766449,-0.008993042632937431,0.5387808680534363,0.7767929434776306,0.00961470790207386
0.3595733046531677,0.7042887210845947,0.05033464357256889,0.603786051273346,0.7021520137786865,-0.05902305245399475,0.4040241837501526,0.40672025084495544,0.025577405467629433,0.5773110389709473,0.4085589647293091,-0.03759536147117615,0.42414337396621704,0.7715074419975281,-0.0051463572308421135,0.5417007207870483,0.7769052982330322,0.005824834108352661
0.3640947639942169,0.7063649296760559,0.04810463637113571,0.6071839332580566,0.7022132277488708,-0.04154364392161369,0.4080944061279297,0.4097191095352173,0.014260651543736458,0.5778101682662964,0.4086725413799286,-0.03921192139387131,0.4272473454475403,0.7701635360717773,-0.003426874754950404,0.5434903502464294,0.7769912481307983,0.004115513525903225
0.37130624055862427,0.7072620391845703,0.060942210257053375,0.6121090650558472,0.7029852271080017,-0.013174587860703468,0.4096641540527344,0.41015756130218506,0.012242368422448635,0.5794264078140259,0.40880030393600464,-0.026029378175735474,0.4301975667476654,0.7702218890190125,-0.003300058888271451,0.545549213886261,0.7773298025131226,0.003993529360741377
0.3753328323364258,0.7072750329971313,0.08298873156309128,0.6154230833053589,0.7030743956565857,0.008763696067035198,0.4102390706539154,0.4098726511001587,0.013198885135352612,0.5794118642807007,0.4090002477169037,-0.022197669371962547,0.4308406412601471,0.7678107023239136,-0.004162070341408253,0.5467063188552856,0.7763155102729797,0.0048664649948477745
0.3759220540523529,0.7072083950042725,0.09103294461965561,0.6161141991615295,0.7039324641227722,0.016449080780148506,0.4091441035270691,0.41129806637763977,0.013678784482181072,0.5790382623672485,0.4108453691005707,-0.013708551414310932,0.43192586302757263,0.7688228487968445,-0.004819036461412907,0.5466631650924683,0.777406632900238,0.0055718375369906425
0.3744093179702759,0.7069647312164307,0.07963956147432327,0.6166424751281738,0.7090073823928833,0.0734381228685379,0.409588098526001,0.4111233055591583,0.02035868726670742,0.5780949592590332,0.4120508134365082,0.02869493141770363,0.43314018845558167,0.7697389125823975,-0.007944365963339806,0.5461286306381226,0.7777652144432068,0.00868115946650505
0.3720948100090027,0.706957221031189,-0.051356665790081024,0.6160368323326111,0.7131097316741943,0.085832878947258,0.4105045199394226,0.4110342562198639,0.004677307326346636,0.5771824717521667,0.41202878952026367,0.031627107411623,0.434000164270401,0.7693354487419128,-0.009328464046120644,0.5452263355255127,0.7776117324829102,0.010020481422543526
0.3705565631389618,0.7069629430770874,-0.052407316863536835,0.6145502924919128,0.7182809710502625,0.08571809530258179,0.4106246829032898,0.4105302095413208,-0.009501669555902481,0.576579749584198,0.41200485825538635,0.026686852797865868,0.4341958463191986,0.769379734992981,-0.009983427822589874,0.5448498725891113,0.7773199677467346,0.010640931315720081
0.36881762742996216,0.7066085338592529,-0.070031076669693,0.6087637543678284,0.7145134806632996,0.09083499759435654,0.4099758565425873,0.40977874398231506,-0.00704942736774683,0.5761226415634155,0.4116315245628357,0.024999765679240227,0.4334733486175537,0.7694068551063538,-0.011313593946397305,0.5444291830062866,0.7772411704063416,0.01192752830684185
0.364736944437027,0.7044824361801147,-0.07861723005771637,0.601105809211731,0.7125063538551331,0.08346542716026306,0.4095211625099182,0.4091615080833435,-0.0037334319204092026,0.5757548213005066,0.4116002917289734,0.02591065689921379,0.4329927861690521,0.769429624080658,-0.01224709302186966,0.5441159009933472,0.7769016623497009,0.012828104197978973
0.35711702704429626,0.7035636901855469,-0.10086198896169662,0.5919994115829468,0.7050212621688843,0.07976383715867996,0.40931010246276855,0.4090380072593689,0.003300116630271077,0.5746998190879822,0.4115723967552185,0.033566851168870926,0.43278613686561584,0.7692595720291138,-0.014460203237831593,0.5435546636581421,0.7757978439331055,0.015001135878264904
0.35437795519828796,0.7019813656806946,-0.07337719947099686,0.5890504121780396,0.6999794244766235,0.06861694157123566,0.40916308760643005,0.40835341811180115,0.014281466603279114,0.5743598341941833,0.41156402230262756,0.03172079101204872,0.4320808947086334,0.7689133286476135,-0.014803615398705006,0.5430722832679749,0.7753368616104126,0.015333374962210655
0.35204413533210754,0.7021245956420898,-0.06581230461597443,0.5880324244499207,0.7002144455909729,0.09112188965082169,0.40903133153915405,0.4082176387310028,0.013981714844703674,0.5736420750617981,0.41138315200805664,0.03361164405941963,0.43118447065353394,0.7689253687858582,-0.015184144489467144,0.541864275932312,0.7753037810325623,0.01571277342736721
0.35232317447662354,0.7029794454574585,0.009741176851093769,0.58786541223526,0.7003811597824097,0.08645427227020264,0.40871673822402954,0.4077144265174866,0.013701374642550945,0.5733107328414917,0.41132813692092896,0.027003657072782516,0.43078118562698364,0.7693511247634888,-0.014495897106826305,0.5417941212654114,0.7752261757850647,0.01499146781861782
0.35375165939331055,0.7038053274154663,-0.0012210386339575052,0.5883017778396606,0.7016481161117554,0.059367336332798004,0.40832385420799255,0.4076697528362274,-0.0047853910364210606,0.5729886293411255,0.4111934006214142,0.012854695320129395,0.43068355321884155,0.7708359360694885,-0.01410801149904728,0.5416676998138428,0.7756896615028381,0.014621222391724586
0.35528281331062317,0.7041996121406555,-0.014281103387475014,0.5884102582931519,0.7031700611114502,0.05888853594660759,0.4076991677284241,0.4073055684566498,-0.008185276761651039,0.5725612640380859,0.41063135862350464,0.011261893436312675,0.430520236492157,0.7711226940155029,-0.014061580412089825,0.5415898561477661,0.7757021188735962,0.014578007161617279
0.3578707277774811,0.7049412131309509,-0.039328981190919876,0.5889705419540405,0.704547643661499,0.053349655121564865,0.40684351325035095,0.4071149230003357,-0.006974229123443365,0.572147011756897,0.4104841351509094,0.012034875340759754,0.430337131023407,0.772257924079895,-0.014130930416285992,0.5415205955505371,0.7765265703201294,0.014654263854026794
0.35990530252456665,0.7050902843475342,-0.075679250061512,0.5891212224960327,0.7055374383926392,0.05216025188565254,0.4067232012748718,0.4070461094379425,-0.01941128447651863,0.5720316171646118,0.41046199202537537,0.012608850374817848,0.43078121542930603,0.7722809910774231,-0.014609193429350853,0.5414845943450928,0.7765291333198547,0.01514203567057848
0.3611585795879364,0.7051140069961548,-0.07794610410928726,0.5892581939697266,0.7056630849838257,0.06745246797800064,0.4066123366355896,0.4069531559944153,-0.01774483360350132,0.5712366104125977,0.41026532649993896,0.016009634360671043,0.4312357008457184,0.772257924079895,-0.01518127042800188,0.5414671301841736,0.776372492313385,0.015707287937402725
0.3627855181694031,0.7052257061004639,-0.09225011616945267,0.5895319581031799,0.7057577967643738,0.060649968683719635,0.40648967027664185,0.4067736864089966,-0.02518398128449917,0.5708648562431335,0.4102749526500702,0.014592734165489674,0.431397020816803,0.7722322940826416,-0.015535809099674225,0.5414345860481262,0.7761991620063782,0.016063973307609558
0.36298373341560364,0.7052726745605469,-0.10569246113300323,0.5898594260215759,0.7060366272926331,0.059529028832912445,0.4061398506164551,0.4064086675643921,-0.02772228978574276,0.5704975128173828,0.4102676212787628,0.014704356901347637,0.4315457344055176,0.771842896938324,-0.01595604047179222,0.5414034128189087,0.7753312587738037,0.016497479751706123
0.36310485005378723,0.7056373357772827,-0.09730388224124908,0.5901260375976562,0.7060534358024597,0.059045832604169846,0.40608954429626465,0.4061492085456848,-0.02762245573103428,0.5703888535499573,0.4102468192577362,0.018308935686945915,0.43157410621643066,0.7712080478668213,-0.01650913618505001,0.5413768291473389,0.7748773097991943,0.01705925352871418
0.36315515637397766,0.706386148929596,-0.09566915780305862,0.5902243256568909,0.706190288066864,0.05445520952343941,0.40605226159095764,0.4055716097354889,-0.03115658462047577,0.5703539848327637,0.41023334860801697,0.018361952155828476,0.43164926767349243,0.7708607316017151,-0.016926897689700127,0.541359543800354,0.7747743725776672,0.017488490790128708
0.3631361722946167,0.7069092988967896,-0.10582666099071503,0.5904020071029663,0.7062274813652039,0.04509073495864868,0.40601104497909546,0.40486201643943787,-0.04317174106836319,0.5703039765357971,0.4102039039134979,0.012580211274325848,0.4316261410713196,0.7697592377662659,-0.016944702714681625,0.5413387417793274,0.7742606401443481,0.01751249097287655
0.3630668818950653,0.707003653049469,-0.10470138490200043,0.590478777885437,0.7061349153518677,0.045012466609478,0.4059377610683441,0.4045543968677521,-0.04445447772741318,0.5702632069587708,0.41017696261405945,0.011859647929668427,0.4316631853580475,0.76976078748703,-0.0172225721180439,0.5413873195648193,0.7742683291435242,0.01779770851135254
0.36307722330093384,0.7071716785430908,-0.09958239644765854,0.5908297300338745,0.7060506343841553,0.04586997628211975,0.40589314699172974,0.4042617976665497,-0.04099566489458084,0.5702335238456726,0.4101506769657135,0.01365475170314312,0.431713730096817,0.7704091668128967,-0.01742689497768879,0.5415529012680054,0.7746629118919373,0.018006429076194763
0.363614946603775,0.7068511843681335,-0.03558584675192833,0.5914195775985718,0.7060638070106506,0.0949234589934349,0.4062911570072174,0.4037931263446808,-0.012693574652075768,0.5702176690101624,0.41020920872688293,0.042592260986566544,0.4317719042301178,0.7705457806587219,-0.018366888165473938,0.5415615439414978,0.7747034430503845,0.01892578788101673
0.3638630211353302,0.7057389616966248,-0.000500901136547327,0.59242844581604,0.7059762477874756,0.09749368578195572,0.406680166721344,0.40352410078048706,0.0031588561832904816,0.5701891183853149,0.41021728515625,0.04673590883612633,0.43188148736953735,0.7706552147865295,-0.018636303022503853,0.5415794849395752,0.7749113440513611,0.019180569797754288
0.36443737149238586,0.705276608467102,-0.0006055048434063792,0.5935764908790588,0.7055696845054626,0.11346131563186646,0.4075641632080078,0.4031427502632141,0.0043820771388709545,0.5701658129692078,0.41022637486457825,0.05056611821055412,0.43199267983436584,0.7707285284996033,-0.01938733272254467,0.5416480302810669,0.7749712467193604,0.019918831065297127
0.3651593327522278,0.7051392793655396,-0.030267685651779175,0.5949424505233765,0.7050774693489075,0.11143308877944946,0.40827813744544983,0.4029791057109833,0.002498038811609149,0.5701779127120972,0.4101708233356476,0.05037017539143562,0.43201789259910583,0.7707175612449646,-0.02016686089336872,0.5416462421417236,0.774975061416626,0.020678140223026276
0.36552515625953674,0.7049263119697571,-0.05516059324145317,0.597006618976593,0.7052356600761414,0.10444005578756332,0.4090350568294525,0.4029441177845001,0.0027251667343080044,0.5711292028427124,0.41017675399780273,0.04734276235103607,0.432232141494751,0.7713488340377808,-0.020246874541044235,0.5419478416442871,0.7755729556083679,0.020751848816871643
0.36606401205062866,0.7046077251434326,-0.051423776894807816,0.5983551740646362,0.7057781219482422,0.0999913364648819,0.4095827043056488,0.4028652310371399,0.006138337776064873,0.5718850493431091,0.4102221429347992,0.04537481069564819,0.4324544072151184,0.7715276479721069,-0.020239027217030525,0.5423051714897156,0.775696337223053,0.020743681117892265
0.3665914237499237,0.7045881152153015,-0.10177656263113022,0.5992617607116699,0.705977201461792,0.090150848031044,0.4101346433162689,0.40282773971557617,-0.00932882446795702,0.5726039409637451,0.41022148728370667,0.03331279009580612,0.4329206943511963,0.7715075612068176,-0.020215991884469986,0.5425587296485901,0.7756516933441162,0.020717540755867958
0.3667890429496765,0.7045310139656067,-0.08987703174352646,0.5999677777290344,0.7060765027999878,0.0902920737862587,0.41061776876449585,0.4027341306209564,-0.009295376017689705,0.5729441046714783,0.41022011637687683,0.03320693224668503,0.4332420825958252,0.7715572118759155,-0.020207267254590988,0.542723536491394,0.7756689786911011,0.02070573717355728
0.36709362268447876,0.7045482993125916,-0.10550563037395477,0.6005996465682983,0.7061386108398438,0.09390860795974731,0.4108843207359314,0.4026908874511719,-0.010662639513611794,0.5732910633087158,0.40995556116104126,0.033605437725782394,0.43356966972351074,0.7715121507644653,-0.020420778542757034,0.5430705547332764,0.7755861878395081,0.02090662531554699
0.3673418164253235,0.7045819163322449,-0.09702769666910172,0.6007909178733826,0.7064701914787292,0.09501438587903976,0.4111364483833313,0.40267473459243774,-0.011151584796607494,0.573491096496582,0.40993183851242065,0.03248008340597153,0.43395334482192993,0.7715454697608948,-0.02031901478767395,0.5433236360549927,0.7755849361419678,0.02079281583428383
0.3673533499240875,0.7045756578445435,-0.12371291220188141,0.6010300517082214,0.7064619660377502,0.09140598028898239,0.4111224114894867,0.40267568826675415,-0.011103037744760513,0.5735577344894409,0.4092557728290558,0.0279743280261755,0.43393951654434204,0.7714540958404541,-0.020133398473262787,0.5433661341667175,0.7755686640739441,0.020601678639650345
0.36766430735588074,0.7045174837112427,-0.12758949398994446,0.601086437702179,0.7064655423164368,0.10101078450679779,0.4111604690551758,0.4026573896408081,-0.01080839429050684,0.5736108422279358,0.4090717136859894,0.03745032846927643,0.4340636134147644,0.7713600397109985,-0.02091117948293686,0.5434857606887817,0.7755692601203918,0.021382424980401993
0.3677963316440582,0.7045356035232544,-0.1329643577337265,0.6012123823165894,0.7064657807350159,0.10049740970134735,0.4111540913581848,0.4025573432445526,-0.011139252223074436,0.5735834240913391,0.4087413549423218,0.039760805666446686,0.4339521527290344,0.7712514400482178,-0.02146197110414505,0.5434868335723877,0.7752793431282043,0.021924275904893875
0.36789214611053467,0.7045602202415466,-0.10604963451623917,0.6012169718742371,0.7062232494354248,0.10622477531433105,0.41117778420448303,0.40254122018814087,-0.003160039661452174,0.5735774636268616,0.40856340527534485,0.04501917585730553,0.43387046456336975,0.771072268486023,-0.021749624982476234,0.5434389710426331,0.7752963900566101,0.02220354601740837
0.3679809868335724,0.7045280337333679,-0.10664699971675873,0.6013397574424744,0.7060306668281555,0.1070968359708786,0.4111723005771637,0.4024903178215027,8.969478221843019e-05,0.5735396146774292,0.40840449929237366,0.04792650416493416,0.4338182508945465,0.7707154750823975,-0.021892065182328224,0.5432903170585632,0.7750906348228455,0.022340603172779083
0.36803677678108215,0.7045284509658813,-0.10584328323602676,0.6013674139976501,0.7060307860374451,0.10366789251565933,0.4109369218349457,0.40247443318367004,-0.00022363341122400016,0.5735335350036621,0.40839844942092896,0.04783179983496666,0.4338034689426422,0.7707000374794006,-0.02166600152850151,0.5429280996322632,0.7751678228378296,0.022106584161520004
